store,websites,attribute_set,type,category_ids,sku,configurable Products <configurable>,configurable Products (attributes),has_options,status,tax_class_id,is_recurring,visibility,is_imported,brand,cleat_sizes,isflash,color,gender,socksize,rainbow_sizes,bag_size,rw_google_base_skip_submi,price,special_price,cost,weight,msrp,name,meta_title,meta_description,image,small_image,thumbnail,url_key,url_path,custom_design,page_layout,options_container,image_label,small_image_label,thumbnail_label,gift_message_available,country_of_manufacture,msrp_enabled,msrp_display_actual_price_type,upc,videos,notification_title,rw_google_base_product_type,rw_google_base_product_categ,rw_google_base_12_digit_sku,description,short_description,meta_keyword,custom_layout_update,ugiftcert_amount_config,notification_text,special_from_date,special_to_date,news_from_date,news_to_date,custom_design_from,custom_design_to,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,stock_status_changed_automatically,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,use_config_enable_qty_increments,enable_qty_increments,is_decimal_divided,product_name,store_id,product_type_id,product_status_changed,product_changed_websites,schools,apparelsizes,pinnie,athletic_cup_size,shoulder_size,glove_sizes,helmet_shell_colors,helmet_visor_colors,helmet_chin_colors,helmetsize,positions,age_level,arm_elbow,should_protection,google_size,goalie_protection_size,mesh_colors,head_level,shaft_sizes,mesh_type,hi_colors,gallery,minimal_price,price_,wts_gc_type,wts_gc_additional_prices,recurring_profile,price_type,sku_type,weight_type,price_view,shipment_type
admin,base,Footwear,configurable,"19,98,228,",NIKE000165,"41115401,41115402,41115403,41115404,41115405,41115406,41115407,41115408,41115409,41115410,41115411",cleat_sizes,1,Enabled,Taxable Goods,,"Catalog, Search",No,Nike,,,,Mens,,,,No,54.99,,,2,,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-1,"New Nike Speedlax 4 Lacrosse Cleats in White/Silver with Fast, Free shipping direct from Long Island NY on 100's of Products from LacrosseUnlimited.com",/Nike-Huarache-4-Lacrosse-Cleat-White-Silver.png,/Nike-Huarache-4-Lacrosse-Cleat-White-Silver.png,/Nike-Huarache-4-Lacrosse-Cleat-White-Silver.png,,,,No layout updates,Block after Info Column,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver,No, ,Use config,Use config,,,{{var product.name}} update,,,, design in Nike Speedlax legacy. Accessible performance for the athlete with explosive speed. UPPER: Lightweight synthetic provides comfort and durability. Dual pull-fit system for outstanding dynamic lockdown. ¾-upper offers support and mobility. MIDSOLE: ¾-length wedge pylon midsole offers optimal mix of midfoot cushioning and support with low-profile forefoot for optimal feel and responsiveness. OUTSOLE: TPU plate for lightweight strength. Dual-stage cleats improve drive in any direction.  Limited warranty direct from Nike Lacrosse.,New Nike Speedlax 4: Accessible performance for the athlete with explosive speed.,"Nike,Lacrosse,Speedlax 4,youth,boys,white,silver,616297,100,white,Metallic silver,mid,supportive,light,durable,cleat,spikes,",,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,0,0,0,0,1,0,1,1,0,0,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver,0,configurable,,,,,,,,,,,,,,Youth,,,,,,,,,,,,,,,,,,,,
admin,base,Footwear,simple,"19,98,228,",41115401,,,1,Enabled,Taxable Goods,,Not Visible Individually,No,Nike,1,,Silver,Mens,,,,No,54.99,,,2,,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-1,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-1.5,"New Nike Speedlax 4 YOUTH Lacrosse Cleats in White/Silver with Fast, Free shipping direct from Long Island NY on 100's of Products from LacrosseUnlimited.com",/Nike-Huarache-4-Lacrosse-Cleat-White-Silver.png,/Nike-Huarache-4-Lacrosse-Cleat-White-Silver.png,/Nike-Huarache-4-Lacrosse-Cleat-White-Silver.png,,,,No layout updates,Block after Info Column,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-1,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-1,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-1,No, ,Use config,Use config,,,{{var product.name}} update,,,, design in Nike Speedlax legacy. Accessible performance for the athlete with explosive speed. UPPER: Lightweight synthetic provides comfort and durability. Dual pull-fit system for outstanding dynamic lockdown. ¾-upper offers support and mobility. MIDSOLE: ¾-length wedge pylon midsole offers optimal mix of midfoot cushioning and support with low-profile forefoot for optimal feel and responsiveness. OUTSOLE: TPU plate for lightweight strength. Dual-stage cleats improve drive in any direction.  Limited warranty direct from Nike Lacrosse.,New Nike Speedlax 4: Accessible performance for the athlete with explosive speed.,"Nike,Lacrosse,Speedlax 4,youth,boys,white,silver,616297,100,white,Metallic silver,mid,supportive,light,durable,cleat,spikes,",,,,,,,,,,20,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,0,1,0,1,1,0,0,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-1,0,simple,,,,,,,,,,,,,,Youth,,,,,,,,,,,,,,,,,,,,
admin,base,Footwear,simple,"19,98,228,",41115402,,,1,Enabled,Taxable Goods,,Not Visible Individually,No,Nike,1.5,,Silver,Mens,,,,No,54.99,,,2,,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-1.5,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-2,"New Nike Speedlax 4 YOUTH Lacrosse Cleats in White/Silver with Fast, Free shipping direct from Long Island NY on 100's of Products from LacrosseUnlimited.com",/Nike-Huarache-4-Lacrosse-Cleat-White-Silver.png,/Nike-Huarache-4-Lacrosse-Cleat-White-Silver.png,/Nike-Huarache-4-Lacrosse-Cleat-White-Silver.png,,,,No layout updates,Block after Info Column,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-1.5,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-1.5,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-1.5,No, ,Use config,Use config,,,{{var product.name}} update,,,, design in Nike Speedlax legacy. Accessible performance for the athlete with explosive speed. UPPER: Lightweight synthetic provides comfort and durability. Dual pull-fit system for outstanding dynamic lockdown. ¾-upper offers support and mobility. MIDSOLE: ¾-length wedge pylon midsole offers optimal mix of midfoot cushioning and support with low-profile forefoot for optimal feel and responsiveness. OUTSOLE: TPU plate for lightweight strength. Dual-stage cleats improve drive in any direction.  Limited warranty direct from Nike Lacrosse.,New Nike Speedlax 4: Accessible performance for the athlete with explosive speed.,"Nike,Lacrosse,Speedlax 4,youth,boys,white,silver,616297,100,white,Metallic silver,mid,supportive,light,durable,cleat,spikes,",,,,,,,,,,20,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,0,1,0,1,1,0,0,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-1.5,0,simple,,,,,,,,,,,,,,Youth,,,,,,,,,,,,,,,,,,,,
admin,base,Footwear,simple,"19,98,228,",41115403,,,1,Enabled,Taxable Goods,,Not Visible Individually,No,Nike,2,,Silver,Mens,,,,No,54.99,,,2,,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-2,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-2.5,"New Nike Speedlax 4 YOUTH Lacrosse Cleats in White/Silver with Fast, Free shipping direct from Long Island NY on 100's of Products from LacrosseUnlimited.com",/Nike-Huarache-4-Lacrosse-Cleat-White-Silver.png,/Nike-Huarache-4-Lacrosse-Cleat-White-Silver.png,/Nike-Huarache-4-Lacrosse-Cleat-White-Silver.png,,,,No layout updates,Block after Info Column,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-2,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-2,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-2,No, ,Use config,Use config,,,{{var product.name}} update,,,, design in Nike Speedlax legacy. Accessible performance for the athlete with explosive speed. UPPER: Lightweight synthetic provides comfort and durability. Dual pull-fit system for outstanding dynamic lockdown. ¾-upper offers support and mobility. MIDSOLE: ¾-length wedge pylon midsole offers optimal mix of midfoot cushioning and support with low-profile forefoot for optimal feel and responsiveness. OUTSOLE: TPU plate for lightweight strength. Dual-stage cleats improve drive in any direction.  Limited warranty direct from Nike Lacrosse.,New Nike Speedlax 4: Accessible performance for the athlete with explosive speed.,"Nike,Lacrosse,Speedlax 4,youth,boys,white,silver,616297,100,white,Metallic silver,mid,supportive,light,durable,cleat,spikes,",,,,,,,,,,20,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,0,1,0,1,1,0,0,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-2,0,simple,,,,,,,,,,,,,,Youth,,,,,,,,,,,,,,,,,,,,
admin,base,Footwear,simple,"19,98,228,",41115404,,,1,Enabled,Taxable Goods,,Not Visible Individually,No,Nike,2.5,,Silver,Mens,,,,No,54.99,,,2,,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-2.5,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-3,"New Nike Speedlax 4 YOUTH Lacrosse Cleats in White/Silver with Fast, Free shipping direct from Long Island NY on 100's of Products from LacrosseUnlimited.com",/Nike-Huarache-4-Lacrosse-Cleat-White-Silver.png,/Nike-Huarache-4-Lacrosse-Cleat-White-Silver.png,/Nike-Huarache-4-Lacrosse-Cleat-White-Silver.png,,,,No layout updates,Block after Info Column,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-2.5,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-2.5,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-2.5,No, ,Use config,Use config,,,{{var product.name}} update,,,, design in Nike Speedlax legacy. Accessible performance for the athlete with explosive speed. UPPER: Lightweight synthetic provides comfort and durability. Dual pull-fit system for outstanding dynamic lockdown. ¾-upper offers support and mobility. MIDSOLE: ¾-length wedge pylon midsole offers optimal mix of midfoot cushioning and support with low-profile forefoot for optimal feel and responsiveness. OUTSOLE: TPU plate for lightweight strength. Dual-stage cleats improve drive in any direction.  Limited warranty direct from Nike Lacrosse.,New Nike Speedlax 4: Accessible performance for the athlete with explosive speed.,"Nike,Lacrosse,Speedlax 4,youth,boys,white,silver,616297,100,white,Metallic silver,mid,supportive,light,durable,cleat,spikes,",,,,,,,,,,20,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,0,1,0,1,1,0,0,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-2.5,0,simple,,,,,,,,,,,,,,Youth,,,,,,,,,,,,,,,,,,,,
admin,base,Footwear,simple,"19,98,228,",41115405,,,1,Enabled,Taxable Goods,,Not Visible Individually,No,Nike,3,,Silver,Mens,,,,No,54.99,,,2,,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-3,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-3.5,"New Nike Speedlax 4 YOUTH Lacrosse Cleats in White/Silver with Fast, Free shipping direct from Long Island NY on 100's of Products from LacrosseUnlimited.com",/Nike-Huarache-4-Lacrosse-Cleat-White-Silver.png,/Nike-Huarache-4-Lacrosse-Cleat-White-Silver.png,/Nike-Huarache-4-Lacrosse-Cleat-White-Silver.png,,,,No layout updates,Block after Info Column,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-3,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-3,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-3,No, ,Use config,Use config,,,{{var product.name}} update,,,, design in Nike Speedlax legacy. Accessible performance for the athlete with explosive speed. UPPER: Lightweight synthetic provides comfort and durability. Dual pull-fit system for outstanding dynamic lockdown. ¾-upper offers support and mobility. MIDSOLE: ¾-length wedge pylon midsole offers optimal mix of midfoot cushioning and support with low-profile forefoot for optimal feel and responsiveness. OUTSOLE: TPU plate for lightweight strength. Dual-stage cleats improve drive in any direction.  Limited warranty direct from Nike Lacrosse.,New Nike Speedlax 4: Accessible performance for the athlete with explosive speed.,"Nike,Lacrosse,Speedlax 4,youth,boys,white,silver,616297,100,white,Metallic silver,mid,supportive,light,durable,cleat,spikes,",,,,,,,,,,20,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,0,1,0,1,1,0,0,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-3,0,simple,,,,,,,,,,,,,,Youth,,,,,,,,,,,,,,,,,,,,
admin,base,Footwear,simple,"19,98,228,",41115406,,,1,Enabled,Taxable Goods,,Not Visible Individually,No,Nike,3.5,,Silver,Mens,,,,No,54.99,,,2,,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-3.5,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-4,"New Nike Speedlax 4 YOUTH Lacrosse Cleats in White/Silver with Fast, Free shipping direct from Long Island NY on 100's of Products from LacrosseUnlimited.com",/Nike-Huarache-4-Lacrosse-Cleat-White-Silver.png,/Nike-Huarache-4-Lacrosse-Cleat-White-Silver.png,/Nike-Huarache-4-Lacrosse-Cleat-White-Silver.png,,,,No layout updates,Block after Info Column,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-3.5,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-3.5,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-3.5,No, ,Use config,Use config,,,{{var product.name}} update,,,, design in Nike Speedlax legacy. Accessible performance for the athlete with explosive speed. UPPER: Lightweight synthetic provides comfort and durability. Dual pull-fit system for outstanding dynamic lockdown. ¾-upper offers support and mobility. MIDSOLE: ¾-length wedge pylon midsole offers optimal mix of midfoot cushioning and support with low-profile forefoot for optimal feel and responsiveness. OUTSOLE: TPU plate for lightweight strength. Dual-stage cleats improve drive in any direction.  Limited warranty direct from Nike Lacrosse.,New Nike Speedlax 4: Accessible performance for the athlete with explosive speed.,"Nike,Lacrosse,Speedlax 4,youth,boys,white,silver,616297,100,white,Metallic silver,mid,supportive,light,durable,cleat,spikes,",,,,,,,,,,20,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,0,1,0,1,1,0,0,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-3.5,0,simple,,,,,,,,,,,,,,Youth,,,,,,,,,,,,,,,,,,,,
admin,base,Footwear,simple,"19,98,228,",41115407,,,1,Enabled,Taxable Goods,,Not Visible Individually,No,Nike,4,,Silver,Mens,,,,No,54.99,,,2,,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-4,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-4.5,"New Nike Speedlax 4 YOUTH Lacrosse Cleats in White/Silver with Fast, Free shipping direct from Long Island NY on 100's of Products from LacrosseUnlimited.com",/Nike-Huarache-4-Lacrosse-Cleat-White-Silver.png,/Nike-Huarache-4-Lacrosse-Cleat-White-Silver.png,/Nike-Huarache-4-Lacrosse-Cleat-White-Silver.png,,,,No layout updates,Block after Info Column,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-4,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-4,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-4,No, ,Use config,Use config,,,{{var product.name}} update,,,, design in Nike Speedlax legacy. Accessible performance for the athlete with explosive speed. UPPER: Lightweight synthetic provides comfort and durability. Dual pull-fit system for outstanding dynamic lockdown. ¾-upper offers support and mobility. MIDSOLE: ¾-length wedge pylon midsole offers optimal mix of midfoot cushioning and support with low-profile forefoot for optimal feel and responsiveness. OUTSOLE: TPU plate for lightweight strength. Dual-stage cleats improve drive in any direction.  Limited warranty direct from Nike Lacrosse.,New Nike Speedlax 4: Accessible performance for the athlete with explosive speed.,"Nike,Lacrosse,Speedlax 4,youth,boys,white,silver,616297,100,white,Metallic silver,mid,supportive,light,durable,cleat,spikes,",,,,,,,,,,20,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,0,1,0,1,1,0,0,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-4,0,simple,,,,,,,,,,,,,,Youth,,,,,,,,,,,,,,,,,,,,
admin,base,Footwear,simple,"19,98,228,",41115408,,,1,Enabled,Taxable Goods,,Not Visible Individually,No,Nike,4.5,,Silver,Mens,,,,No,54.99,,,2,,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-4.5,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-5,"New Nike Speedlax 4 YOUTH Lacrosse Cleats in White/Silver with Fast, Free shipping direct from Long Island NY on 100's of Products from LacrosseUnlimited.com",/Nike-Huarache-4-Lacrosse-Cleat-White-Silver.png,/Nike-Huarache-4-Lacrosse-Cleat-White-Silver.png,/Nike-Huarache-4-Lacrosse-Cleat-White-Silver.png,,,,No layout updates,Block after Info Column,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-4.5,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-4.5,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-4.5,No, ,Use config,Use config,,,{{var product.name}} update,,,, design in Nike Speedlax legacy. Accessible performance for the athlete with explosive speed. UPPER: Lightweight synthetic provides comfort and durability. Dual pull-fit system for outstanding dynamic lockdown. ¾-upper offers support and mobility. MIDSOLE: ¾-length wedge pylon midsole offers optimal mix of midfoot cushioning and support with low-profile forefoot for optimal feel and responsiveness. OUTSOLE: TPU plate for lightweight strength. Dual-stage cleats improve drive in any direction.  Limited warranty direct from Nike Lacrosse.,New Nike Speedlax 4: Accessible performance for the athlete with explosive speed.,"Nike,Lacrosse,Speedlax 4,youth,boys,white,silver,616297,100,white,Metallic silver,mid,supportive,light,durable,cleat,spikes,",,,,,,,,,,20,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,0,1,0,1,1,0,0,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-4.5,0,simple,,,,,,,,,,,,,,Youth,,,,,,,,,,,,,,,,,,,,
admin,base,Footwear,simple,"19,98,228,",41115409,,,1,Enabled,Taxable Goods,,Not Visible Individually,No,Nike,5,,Silver,Mens,,,,No,54.99,,,2,,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-5,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-5.5,"New Nike Speedlax 4 YOUTH Lacrosse Cleats in White/Silver with Fast, Free shipping direct from Long Island NY on 100's of Products from LacrosseUnlimited.com",/Nike-Huarache-4-Lacrosse-Cleat-White-Silver.png,/Nike-Huarache-4-Lacrosse-Cleat-White-Silver.png,/Nike-Huarache-4-Lacrosse-Cleat-White-Silver.png,,,,No layout updates,Block after Info Column,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-5,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-5,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-5,No, ,Use config,Use config,,,{{var product.name}} update,,,, design in Nike Speedlax legacy. Accessible performance for the athlete with explosive speed. UPPER: Lightweight synthetic provides comfort and durability. Dual pull-fit system for outstanding dynamic lockdown. ¾-upper offers support and mobility. MIDSOLE: ¾-length wedge pylon midsole offers optimal mix of midfoot cushioning and support with low-profile forefoot for optimal feel and responsiveness. OUTSOLE: TPU plate for lightweight strength. Dual-stage cleats improve drive in any direction.  Limited warranty direct from Nike Lacrosse.,New Nike Speedlax 4: Accessible performance for the athlete with explosive speed.,"Nike,Lacrosse,Speedlax 4,youth,boys,white,silver,616297,100,white,Metallic silver,mid,supportive,light,durable,cleat,spikes,",,,,,,,,,,20,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,0,1,0,1,1,0,0,Nike Speedlax 4 Youth Lacrosse Cleats - White/Silver-5,0,simple,,,,,,,,,,,,,,Youth,,,,,,,,,,,,,,,,,,,,
